level,code,terrain,game_mode,player_powers,enemy_powers,speed,strategic_side,outcome,ticks,seconds,blue_population,red_population,blue_living_population,red_living_population,blue_mana,red_mana,blue_castles,red_castles,blue_peak_castles,red_peak_castles,blue_towns,red_towns,blue_action_markers,red_action_markers,blue_alive_slots,red_alive_slots,dead_slots,ruins,slots,war_tick,first_offense_tick,last_offense_tick,both_quakes,both_volcanoes,both_floods,both_knights,both_wars,blue_initial_population,red_initial_population,blue_initial_mana,red_initial_mana,state_hash,blue_exact_quakes,red_exact_quakes,blue_exact_swamps,red_exact_swamps,blue_exact_knights,red_exact_knights,blue_exact_volcanoes,red_exact_volcanoes,blue_exact_floods,red_exact_floods,blue_exact_wars,red_exact_wars,blue_unclassified_power_score,red_unclassified_power_score,blue_actual_towns,red_actual_towns,blue_actual_castles,red_actual_castles,blue_actual_knights,red_actual_knights,blue_actual_battles_won,red_actual_battles_won,blue_peak_actual_population,red_peak_actual_population,blue_peak_actual_towns,red_peak_actual_towns,blue_peak_actual_castles,red_peak_actual_castles,blue_peak_actual_knights,red_peak_actual_knights,blue_peak_actual_battles_won,red_peak_actual_battles_won
455,KILLUING,0,16,59,34,1,1,win,5626,703.250,0,18939,0,18939,6121,3019,0,0,35,15,0,0,0,0,0,1,109,0,110,5348,1545,5348,0,21,0,0,1,135,630,399,2700,1e3769cc6305cb8c29455867aa8f51ba7985dff448ecaf2709303f1868ba24b6,0,0,10,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,136,57,33387,53965,15,101,35,15,0,0,136,57
456,EOADEORD,0,16,59,34,1,0,loss,2037,254.625,0,23266,0,23266,-250,4481,0,0,2,35,0,0,0,0,0,1,44,0,45,1801,731,1801,3,0,0,0,1,135,630,399,2700,47e4eb3e19ebec51a571c96b941a404073ab459c74adb5c827b4728867f0be8b,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2048,24940,2,13,2,35,0,0,0,1
456,EOADEORD,0,16,59,34,1,1,win,5879,734.875,0,22874,0,22874,6929,11808,0,0,40,29,0,0,0,0,0,1,59,0,60,5641,945,5641,53,26,0,0,1,135,630,399,2700,306f5cbcc882ae7ca7ea3c34379081385ad5df4d0cd11025f6433cdf8da32146,53,0,1,1,0,0,26,0,0,0,0,1,0,0,0,0,0,0,0,0,277,107,35764,47509,19,79,40,29,0,0,277,107
457,BURDICON,0,16,59,34,1,0,loss,1942,242.750,0,19994,0,19994,-250,7528,0,0,1,48,0,0,0,0,0,1,59,0,60,1705,1705,1705,0,0,0,0,1,135,630,399,2700,c585fd455ff0dff46b363e3f9ff4212aee7feb4993d632d8b2081071f6859245,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,8502,26911,42,13,1,48,0,0,0,2
457,BURDICON,0,16,59,34,1,1,win,2953,369.125,0,22918,0,22918,86,4428,0,0,16,25,0,0,0,0,0,2,141,0,143,2689,2145,2689,3,1,0,0,1,135,630,399,2700,7632fe9a6b271f6195d49cc1229ca14f3d74d280b361ee4b0a3169841836068e,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,6,10368,41561,23,68,16,25,0,0,10,6
458,MORKOPILL,0,16,59,34,1,0,loss,2344,293.000,0,14821,0,14821,-250,7321,0,0,4,33,0,0,0,0,0,1,23,0,24,2049,1729,2049,3,0,0,0,1,135,630,399,2700,9543a758c5d2cbdbebd2d7507d72e58e41432ebe5889069e02ff86767cf040e3,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,13191,27198,58,14,4,33,0,0,0,2
458,MORKOPILL,0,16,59,34,1,1,win,3673,459.125,0,4427,0,4427,5007,2792,0,0,30,21,0,0,0,0,0,1,152,0,153,3281,1841,3281,7,6,0,0,1,135,630,399,2700,93ee0a0a3f181eb6df4e053644d1013c9a4d5ab6055d60b8127ba89358ff37d6,7,0,0,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,21,18,26598,40913,24,92,30,21,0,0,21,18
459,NIMQAZTORY,0,16,59,34,1,0,loss,2363,295.375,0,13776,0,13776,-250,8500,0,0,9,32,0,0,0,0,0,1,93,0,94,2018,1273,2018,4,0,0,0,1,135,630,399,2700,ec3015e63ca66237123736e7554c60c6d6834149d76526f6fc8dfd71bc228c8b,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,21,13680,26694,34,17,9,32,0,0,6,21
459,NIMQAZTORY,0,16,59,34,1,1,win,4797,599.625,0,31130,0,31130,4997,4870,0,0,13,14,0,0,0,0,0,1,42,0,43,4481,1809,4481,0,1,0,0,1,135,630,399,2700,2710d3782897abe71d29e78ce079f388d365e0be625043f03a6a877384e14b2d,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,91,132,10426,52795,33,57,14,14,0,0,91,132
460,BILEMET,3,18,61,18,1,0,win,4571,571.375,45384,1,45384,0,66643,-250,35,0,35,33,6,0,0,0,48,0,33,1,82,0,1033,3860,12,0,3,1,0,45,495,399,2700,65ccd8b639e972107bbb70ff358dd9b8eb556a64fc197a76ff5b9b5e26714f50,12,0,0,1,1,0,0,0,0,3,0,0,0,0,6,0,35,0,1,0,11,1,45424,31771,33,29,35,33,1,0,11,1
460,BILEMET,3,18,61,18,1,1,ongoing,9600,1200.000,36008,124197,36008,124197,7344,36646,15,33,35,37,12,100,0,0,38,170,0,0,208,0,1625,9497,50,49,0,16,0,45,495,399,2700,51e6d13576909b81cdd7bf24b26096857a250e6cfdf8a9cea4185680b76d1696,50,0,0,36,16,0,49,0,0,0,0,0,0,0,12,100,15,33,1,0,602,162,90194,124197,33,110,35,37,6,0,602,162
461,RINGCEED,3,18,61,18,1,0,loss,2943,367.875,0,18101,0,18101,2296,4648,0,10,2,35,0,16,0,0,0,36,13,0,49,0,857,2369,2,0,2,0,0,45,495,399,2700,8740a1d08472166cbfade0438fba42cc2cd049ae911762bc948b507e26f38304,2,0,0,3,0,0,0,0,0,2,0,0,0,0,0,16,0,10,0,0,0,0,1792,28155,1,29,2,35,0,0,0,0
461,RINGCEED,3,18,61,18,1,1,win,5499,687.375,0,107504,0,107504,-250,8233,0,20,14,20,0,83,0,0,0,153,16,0,169,0,1401,4993,0,7,0,0,0,45,495,399,2700,6eefd40364341c1de7f53ea603b9f8a5978624ae7599d371cab3015ca24ceeee,0,0,0,42,0,0,7,0,0,0,0,0,0,0,0,83,0,20,0,0,35,79,15083,107622,22,86,14,20,0,0,35,79
462,WEAVASHAM,3,18,61,18,1,0,loss,1314,164.250,0,9010,0,9010,-223,361,0,2,1,32,0,21,0,0,0,43,29,0,72,0,1089,1089,0,0,1,0,0,45,495,399,2700,612c3deff8071594bccfea678cbacad7839e42ac3068b80750cd930175eb0092,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,21,0,2,0,0,0,1,694,20629,4,24,1,32,0,0,0,1
462,WEAVASHAM,3,18,61,18,1,1,win,2935,366.875,0,45384,0,45384,-134,55144,0,15,11,15,0,75,0,0,0,124,14,0,138,0,1057,1233,2,0,0,0,0,45,495,399,2700,11583672d5db2d3893404cb9c36690ce511191341e4e0858a5168a0ef1a6b192,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,15,0,0,41,39,6572,46892,19,78,11,15,0,0,41,39
463,ALPSODOND,3,18,61,18,1,0,loss,6593,824.125,0,35991,0,35991,1985,24,0,1,5,35,0,13,0,0,0,27,51,0,78,0,1137,6401,5,0,6,0,0,45,495,399,2700,d451e4bd94d0aeb24ab7e98408106b276c6452fb8c932bcf23a32ec8be928b76,5,0,0,2,0,0,0,0,0,6,0,0,0,0,0,13,0,1,0,0,1,0,3873,52618,7,33,5,35,0,0,1,0
463,ALPSODOND,3,18,61,18,1,1,ongoing,9600,1200.000,75299,146436,75299,146436,9481,113366,8,19,35,22,24,122,0,0,45,163,0,0,208,0,1057,9209,56,55,0,18,0,45,495,399,2700,cc34416dc2d1bb28d685149be2d335b3383b56d07a71b71ba0306841104e8eae,56,0,0,7,18,0,55,0,0,0,0,0,0,0,24,123,8,19,2,0,563,69,100374,146436,30,126,35,22,6,0,563,69
464,BADYCON,3,18,61,18,1,0,loss,2527,315.875,0,17958,0,17958,2460,1342,0,0,1,35,0,0,0,0,0,45,37,0,82,0,857,2497,1,0,2,0,0,45,495,399,2700,25977dd5930684343cd5a1ff33eefec57aa910714b3a096187d466789c2a8651,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,843,31520,1,37,1,35,0,0,0,0
464,BADYCON,3,18,61,18,1,1,ongoing,9600,1200.000,250028,4945,250028,4945,2380,11,62,0,63,12,4,3,0,0,91,6,43,0,140,0,1273,9593,0,113,0,43,0,45,495,399,2700,83d3b3ee408c76683e05843f42cb8cad1b627180f164695bf4bcf1aa13032be5,0,0,0,7,43,0,113,0,0,0,0,0,0,0,5,3,61,0,10,0,527,5,250028,35544,15,61,63,12,10,0,527,5
465,IMMOXILL,1,10,0,63,1,0,ongoing,9600,1200.000,14713,8586,14713,8586,153888,5601,3,0,9,0,66,28,0,0,84,35,28,0,147,0,3929,9209,0,6,0,2,0,45,450,399,2700,d86a0b757eecee59233d558857a2356eb7a5b6cfc3a1903bb60ed7c3d64a59e2,0,0,0,2,0,2,0,6,0,0,0,0,0,0,66,28,3,0,0,0,5,59,35826,9188,85,30,9,0,0,1,5,59
465,IMMOXILL,1,10,0,63,1,1,win,7355,919.375,0,16235,0,16235,27843,17567,0,0,8,5,0,0,0,0,0,2,125,0,127,7133,1785,7133,0,1,1,2,1,45,450,399,2700,e678e434bda7df43caaba829f1ca890423e50f7b9b3b5e7d15dc70d53b260298,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,118,66,12106,31303,27,108,8,5,0,1,118,66
466,HOBEATORY,1,10,0,63,1,0,ongoing,9600,1200.000,84138,10817,84138,10817,116736,2937,19,3,19,6,58,30,0,0,103,46,13,0,162,0,1329,9481,15,7,0,6,0,45,450,399,2700,148b309705470afe996bd883b473da4d2c264da90cd5260826d0e1f8a47f0e81,0,15,0,0,0,6,0,7,0,0,0,0,0,0,58,30,19,3,0,1,26,218,84138,14453,71,41,19,6,0,2,26,218
466,HOBEATORY,1,10,0,63,1,1,win,6056,757.000,0,2615,0,2615,39788,7046,0,0,24,7,0,0,0,0,0,2,167,0,169,5825,1817,5825,14,2,0,0,1,45,450,399,2700,9e2b67c5800d2c11caf01ebbffd7282aa10c5ca39ea1b0ad44caac7131ceb9a4,0,14,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,146,71,16906,29092,19,110,24,7,0,0,146,71
467,BUGIKEEND,1,10,0,63,1,0,ongoing,9600,1200.000,15652,94390,15649,94390,17995,10118,9,24,10,27,35,62,0,0,52,124,28,3,207,0,1265,9489,30,14,0,24,0,45,450,399,2700,c548cf8e299f31a90955704f65eee69837dcfb04821fa3193f6bae2b78ead338,0,30,0,1,0,24,0,14,0,0,0,0,0,0,35,62,9,24,0,5,8,351,17313,94390,74,62,10,27,0,6,8,351
467,BUGIKEEND,1,10,0,63,1,1,win,4781,597.625,0,34733,0,34733,-250,8142,0,0,7,10,0,0,0,0,0,4,90,0,94,4566,893,4566,3,0,0,2,1,45,450,399,2700,ccd88870d14204c34cd856b72905a6febea521470d742eef5bf9134a4ca76713,0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,47,8058,48994,23,72,7,10,0,1,11,47
468,SHADQUEME,1,10,0,63,1,0,ongoing,9600,1200.000,2840,126973,2837,126973,-212,7983,1,35,4,35,15,35,0,0,19,101,29,3,152,0,801,9464,15,15,0,14,0,45,450,399,2700,75114d362418020a198e01c1dfaa863ba6c7147653bd1e82fa4ee72dfaa90b4a,0,15,0,0,0,14,0,15,0,0,0,0,0,0,16,35,0,35,0,5,23,391,13795,126973,78,39,4,35,0,5,23,391
468,SHADQUEME,1,10,0,63,1,1,ongoing,9600,1200.000,32826,48250,32826,48250,81178,51332,5,5,11,5,51,122,0,0,60,148,0,0,208,0,1665,8634,71,1,0,1,0,45,450,399,2700,374e073d713085fd036559806413e8ccd80ead387b6984ceeee6a2763f80e6c0,0,71,0,0,0,1,0,1,0,0,0,0,0,0,51,122,5,5,0,1,96,48,32826,48250,62,122,11,5,0,1,96,48
469,CORUHAM,1,10,0,63,1,0,ongoing,9600,1200.000,33413,19475,33412,19475,84033,8024,9,1,12,2,55,86,0,0,80,118,9,1,208,0,761,9417,11,10,0,4,0,45,450,399,2700,6be7b0e89830288903e02497d0080da860c909e9033574e7cdcce29b341b8351,0,11,0,1,0,4,0,10,0,0,0,0,0,0,55,86,9,1,0,2,19,98,38866,20607,78,87,12,2,0,2,19,98
469,CORUHAM,1,10,0,63,1,1,win,5098,637.250,0,29254,0,29254,19168,7017,0,0,10,9,0,0,0,0,0,4,74,0,78,4904,1300,4904,3,0,0,2,1,45,450,399,2700,69a33642bc937852a830dce24e55f4c704fff9b112f81dbc585dacf2744a2ee1,0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,49,12962,48029,24,87,10,9,0,1,40,49
470,BINDEOND,1,1,45,63,1,0,win,7087,885.875,102606,0,102606,0,1401,1135,0,0,38,18,0,0,0,0,37,0,115,0,152,6953,1145,6953,1,4,0,9,1,1350,1350,399,2700,87f6d712459fb971dd13838ca9292e4e1eebe92a8e4995baf0496a37057fc4d2,1,0,0,0,2,7,0,4,0,0,1,0,0,0,0,0,0,0,0,0,63,119,122747,14697,89,18,38,18,1,2,63,119
470,BINDEOND,1,1,45,63,1,1,win,4832,604.000,0,47872,0,47872,-250,7728,0,0,16,40,0,0,0,0,0,4,133,0,137,4609,1983,4609,1,0,0,3,1,1350,1350,399,2700,b5150c4bc75bba0f895f0bd23f5945a0453ec106c3eff45a2e8e40d64c02827c,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,88,6364,108601,20,62,16,40,0,1,25,88
471,SADDILOW,1,1,45,63,1,0,win,5282,660.250,40133,0,40133,0,20184,-250,0,0,37,19,0,0,0,0,3,0,159,0,162,5070,905,5070,5,1,0,8,1,1350,1350,399,2700,8a290ba792e116a6974415b23f9226b3ba9d08cbcfa4fef258942f951c8c1c70,1,4,0,0,5,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,50,33,113578,18695,89,20,37,19,1,2,50,33
471,SADDILOW,1,1,45,63,1,1,win,5407,675.875,0,31600,0,31600,-250,21504,0,0,19,23,0,0,0,0,0,1,199,0,200,5161,1641,5161,0,3,0,5,1,1350,1350,399,2700,0394f5f01a2ec0b3e9d7f6a3a50a614fa20861a285e7f3b9a0b0e0bcbcf3fd44,0,0,0,0,2,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,72,87,16686,82385,15,142,19,23,1,1,72,87
472,LOWKOPICK,1,1,45,63,1,0,win,5060,632.500,45285,0,45285,0,13354,-250,0,0,28,18,0,0,0,0,31,0,71,0,102,4953,1228,4953,3,0,0,2,1,1350,1350,399,2700,79630368155c951f439ec5ffe3003b8c2aeacf14d866dc883fe106ce7673b53c,1,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,102,20,56059,6996,61,9,28,18,1,0,102,20
472,LOWKOPICK,1,1,45,63,1,1,win,8036,1004.500,0,31690,0,31690,-250,16569,0,0,17,49,0,0,0,0,0,1,56,0,57,7793,2807,7793,5,1,0,5,1,1350,1350,399,2700,5e5881d61d373045c50b1c94ee511ddeaf3b14468f896588a0da5dff14f4143b,4,1,0,0,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,60,112,17305,148356,18,47,18,49,1,1,60,112
473,QAZQAZHOLE,1,1,45,63,1,0,win,4493,561.625,65900,0,65900,0,8176,-250,0,0,68,19,0,0,0,0,11,0,150,0,161,4329,1753,4329,4,1,0,4,1,1350,1350,399,2700,f654eebda89aee1213f9cde463616d4a71e69926929a317edef766b684a855f6,0,4,0,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,113,26,149488,15431,66,21,68,19,1,1,113,26
473,QAZQAZHOLE,1,1,45,63,1,1,win,5275,659.375,0,38747,0,38747,-250,13774,0,0,19,32,0,0,0,0,0,3,171,0,174,5049,2629,5049,2,0,0,5,1,1350,1350,399,2700,ebef0f50360829e09b9ec3f8ebbd33bdde1a52d43d31bea606b68412226ca413,2,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,48,18457,85809,17,101,19,32,1,1,19,48
474,VERYIEND,1,1,45,63,1,0,win,6041,755.125,39088,0,39088,0,15459,-250,0,0,39,30,0,0,0,0,2,0,179,0,181,5817,817,5817,5,3,0,14,1,1350,1350,399,2700,d52d01403ae69c24cae8229b597534ff504245adb9743365d72659e797e754c4,1,4,0,0,9,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,58,56,104722,30018,101,17,39,30,1,2,58,56
474,VERYIEND,1,1,45,63,1,1,win,5692,711.500,0,6691,0,6691,-250,18960,0,0,20,12,0,0,0,0,0,1,34,0,35,5465,2217,5465,2,1,0,7,1,1350,1350,399,2700,3928fd6d632f2c5d76ea023a360f74f0b641ad8200a9d22472d5ee0738c9c5c8,2,0,0,0,2,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,29,39,16028,40450,22,129,20,12,2,1,29,39
475,MINCEME,1,1,8,63,1,0,win,7747,968.375,205751,0,205751,0,57025,4653,67,0,68,33,87,0,0,0,181,0,6,0,187,0,1489,6858,14,15,0,4,0,1350,1350,399,2700,057d7c7ea73804f0dff2050551fca74f8447feea5a652cb8aa896fb35346f377,0,14,0,0,0,4,9,6,0,0,0,0,0,0,87,0,67,0,0,0,88,160,205853,33351,87,23,68,33,0,2,88,160
475,MINCEME,1,1,8,63,1,1,win,4921,615.125,0,46957,0,46957,-250,14708,0,0,21,40,0,0,0,0,0,4,181,0,185,4713,825,4713,1,3,0,3,1,1350,1350,399,2700,1031148a936c9c04c8a1fa7f9186ad8808447df2c6f2460735414dce104c45c9,0,1,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,50,146,12512,100588,21,94,21,40,0,1,50,146
476,HAMASOLD,1,1,8,63,1,0,ongoing,9600,1200.000,253078,295,253078,295,55854,-6,58,0,63,33,115,1,0,0,206,2,0,0,208,0,965,9355,12,31,0,5,0,1350,1350,399,2700,dafef219c5d7cca2175dc4b31094bdfb982bca5a40ad3a73a653a2fc6757c96e,0,12,0,0,0,5,20,11,0,0,0,0,0,0,115,1,58,0,0,0,124,200,253078,51734,115,20,63,33,0,3,124,200
476,HAMASOLD,1,1,8,63,1,1,win,6735,841.875,0,31575,0,31575,-250,16350,0,0,23,36,0,0,0,0,0,1,77,0,78,6510,1018,6510,1,4,0,5,1,1350,1350,399,2700,972603859b84ee258eacb1ac4d4821601e23522203cc6b5b35fdac2fd99d9489,0,1,0,0,0,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,34,90,25977,74040,24,93,23,36,0,1,34,90
477,FUTSODBOY,1,1,8,63,1,0,ongoing,9600,1200.000,44516,63393,44516,63393,5508,4368,21,16,31,54,104,5,0,0,155,38,0,0,193,0,1121,9387,20,20,0,24,0,1350,1350,399,2700,3ac9ade7219590a69a74ed1cba61974abc118184a564031145a7fd113639ee52,0,20,0,0,0,24,1,19,0,0,0,0,0,0,103,7,21,16,0,2,33,491,44579,141115,105,15,31,54,0,5,33,491
477,FUTSODBOY,1,1,8,63,1,1,win,5596,699.500,0,44693,0,44693,-250,13528,0,0,23,32,0,0,0,0,0,5,118,0,123,5361,897,5361,1,1,0,6,1,1350,1350,399,2700,89eaf304d37ffc3a4aa033ef7cb7754d5b6d661a0c964f5c9fc6794a7f6fafad,0,1,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,28,92,15782,86041,21,75,23,32,0,1,28,92
478,SUZYLOW,1,1,8,63,1,0,win,7280,910.000,179716,0,179716,0,48087,632,54,0,54,23,75,0,0,0,165,0,5,0,170,0,1497,6369,4,17,0,2,0,1350,1350,399,2700,17ddc33d66e8affe07998241bd0bc375c220e6caae04999184bcddac5e6eac6b,0,4,0,0,0,2,14,3,0,0,0,0,0,0,76,0,53,0,0,0,71,67,179716,18859,80,22,54,23,0,1,71,67
478,SUZYLOW,1,1,8,63,1,1,win,3724,465.500,0,63828,0,63828,-234,49126,0,20,6,20,0,76,0,0,0,122,5,0,127,0,3455,3455,0,0,0,1,0,1350,1350,399,2700,364261f173a2712dac889ea0e98e22f5c4dd780c4ecad3c45bbd427ff1a39d25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77,0,20,0,1,9,25,3105,63920,21,77,6,20,0,1,9,25
479,DOUOXICK,1,1,8,63,1,0,ongoing,9600,1200.000,457592,2462,457592,2462,252627,540,74,0,74,28,109,2,0,0,206,2,0,0,208,0,1777,8069,0,25,0,1,0,1350,1350,399,2700,94297f2f705919e54ede0324c22b26bc340e5055362ea4d594819e3ff0be7f05,0,0,0,0,0,1,24,1,0,0,0,0,0,0,109,2,74,0,0,0,133,86,457592,19597,113,27,74,28,0,1,133,86
479,DOUOXICK,1,1,8,63,1,1,win,2579,322.375,0,21175,0,21175,-116,885,0,10,2,10,0,16,0,0,0,32,28,0,60,0,0,0,0,0,0,0,0,1350,1350,399,2700,1116b6c14ddc57c4ba436f1a15627a15a973048dbcb9ca65d84afb086c56a2ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,10,0,0,3,10,2163,21199,22,20,2,10,0,0,3,10
480,SHIEAHOLE,1,8,4,6,1,0,win,8700,1087.500,52357,2,52357,0,310908,-250,10,0,10,5,101,0,0,0,142,0,18,2,162,0,3501,7364,0,0,0,5,0,225,225,399,2700,7532aff14ca9cfac0e74585cf27673e5a34258dc6ae889bedf6cc1b401e3048c,0,0,0,0,5,0,0,0,0,0,0,0,0,0,101,0,10,0,1,0,125,52,52512,4271,105,20,10,5,1,0,125,52
480,SHIEAHOLE,1,8,4,6,1,1,ongoing,9600,1200.000,4896,15641,4896,15641,39002,1650,1,0,4,0,28,99,0,0,36,122,7,0,165,0,4609,4609,0,0,0,1,0,225,225,399,2700,0946e6acaa886ab76f52ca00824f6eef5a61c615a1f18d9c65f87ed46c42b05e,0,0,0,35,0,1,0,0,0,0,0,0,0,0,28,99,1,0,0,0,33,28,7308,15641,35,99,4,0,0,1,33,28
481,HURTDIELAS,1,8,4,6,1,0,ongoing,9600,1200.000,6814,16378,6814,16378,107731,120279,0,12,1,12,52,44,0,0,63,79,15,0,157,0,2095,9091,0,0,0,10,0,225,225,399,2700,440f813c022d37779c2f5057dbaf527ddcbd5ff5178c1b785d7b631c75b5cab3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,52,44,0,12,0,1,14,273,16572,16481,92,47,1,12,0,2,14,273
481,HURTDIELAS,1,8,4,6,1,1,ongoing,9600,1200.000,681,87027,681,87027,1099,30299,0,10,0,10,6,93,0,0,7,126,5,0,138,0,4674,7542,0,0,0,2,0,225,225,399,2700,b4c0aed1ed0565adb799e905f455b268cdd94a1be21fc75e13205773290ab91c,0,0,0,41,0,2,0,0,0,0,0,0,0,0,6,93,0,10,0,1,49,100,2337,87048,18,94,0,10,0,1,49,100
482,JOSQUEAL,1,8,4,6,1,0,ongoing,9600,1200.000,27386,2688,27386,2687,135006,47427,5,2,7,6,95,15,0,0,132,19,2,1,154,0,2736,8943,0,0,0,12,0,225,225,399,2700,534d3fec745110a3ad6148106d6dec3924a75f7dac2b13a0e3f0655fe9b0293d,0,0,0,0,5,7,0,0,0,0,0,0,0,0,95,15,5,2,1,0,73,144,27386,12271,96,37,7,6,1,3,73,144
482,JOSQUEAL,1,8,4,6,1,1,win,5869,733.625,2,67054,0,67054,1299,15284,0,12,2,12,0,67,0,0,0,106,9,2,117,0,3615,4380,0,0,0,2,0,225,225,399,2700,100664dc9a209a36462fac8da8eb7e18304f7b579a060212ca108fec600b9de9,0,0,0,24,0,2,0,0,0,0,0,0,0,0,0,67,0,12,0,1,0,39,2763,67891,18,68,2,12,0,1,0,39
483,TIMUOLD,1,8,4,6,1,0,ongoing,9600,1200.000,126261,99,126261,99,359568,-135,24,0,24,13,124,1,0,0,191,1,3,0,195,0,3589,7305,0,0,0,5,0,225,225,399,2700,245e06689d0355c8965ff291448c50212f7bbf29e701009d78162836fca5704d,0,0,0,0,5,0,0,0,0,0,0,0,0,0,124,1,24,0,1,0,228,145,126261,5863,126,17,24,12,1,0,228,145
483,TIMUOLD,1,8,4,6,1,1,win,4758,594.750,1,50632,0,50632,-250,52280,0,12,2,12,0,74,0,0,0,101,7,1,109,0,4359,4359,0,0,0,1,0,225,225,399,2700,e7e1733f55e4389ec35a0c2dcdb413a4417e2bc39290db16a5d25f2ab55e9a32,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,74,0,12,0,1,46,62,2402,50799,18,75,2,12,0,1,46,62
484,CALDEBOY,1,8,4,6,1,0,ongoing,9600,1200.000,22012,2060,22012,2060,177704,1219,3,0,3,5,90,17,0,0,115,23,4,0,142,0,3589,8408,0,0,0,6,0,225,225,399,2700,dc2c22fd41166c870621fdf3e313633d6d0a4485808a3311f0585034f4490020,0,0,0,0,6,0,0,0,0,0,0,0,0,0,90,17,3,0,0,0,95,25,22012,5974,90,20,3,5,1,0,95,25
484,CALDEBOY,1,8,4,6,1,1,win,9071,1133.875,1,73213,0,73213,17851,9853,0,9,0,10,0,86,0,0,0,116,13,1,130,0,4021,8279,0,0,0,2,0,225,225,399,2700,51af4cfb6029557da471a98cf8ff595b196f7498f81aca29b6cea1aedcc07c0a,0,0,0,33,0,2,0,0,0,0,0,0,0,0,0,86,0,9,0,1,36,37,3348,73431,22,86,0,10,0,1,36,37
485,SCODIDOR,3,10,4,7,1,0,ongoing,9600,1200.000,216314,4604,216314,4604,637753,-157,20,0,20,1,98,27,0,0,165,43,0,0,208,0,1337,7920,1,0,0,5,0,225,135,399,2700,fa6000d4f56afcb9eb393cc451cf394e6305041e2e647a0540a450cdb7cdca42,0,1,0,0,5,0,0,0,0,0,0,0,0,0,98,27,20,0,1,0,538,187,229305,22122,101,55,20,1,1,0,538,187
485,SCODIDOR,3,10,4,7,1,1,win,8501,1062.625,1,269092,0,269092,18689,45117,0,9,7,9,0,172,0,0,0,207,0,1,208,0,1001,8183,57,0,0,8,0,225,135,399,2700,76dac3c0f1c79b9ba19da292a24efdc95e82d52a915e634a10059975f3fc5169,0,57,0,0,5,3,0,0,0,0,0,0,0,0,0,172,0,9,0,1,226,75,16381,269956,40,172,7,9,3,1,226,75
486,SWAKOPPAL,3,10,4,7,1,0,win,4884,610.500,64671,2,64671,0,75944,-250,8,0,8,0,112,0,0,0,177,0,7,2,186,0,393,4350,1,0,0,2,0,225,135,399,2700,60034d907d58d092142805892250ccb4ec8a274a01aaa30add8d109ae76790eb,0,1,0,0,2,0,0,0,0,0,0,0,0,0,112,0,8,0,1,0,119,126,64827,8701,114,19,8,0,1,0,119,126
486,SWAKOPPAL,3,10,4,7,1,1,ongoing,9600,1200.000,108,295974,108,295974,4846,457235,0,17,6,17,1,138,0,0,1,207,0,0,208,0,1241,4048,28,0,0,3,0,225,135,399,2700,11c8ba9df2b476bb724d40d27277fbbbd3cf32bd5a1b1679d345b4d896f92fca,0,28,0,0,2,1,0,0,0,0,0,0,0,0,1,138,0,17,0,1,142,89,12541,301831,28,147,6,17,2,1,142,89
